personId,legMode,planIndex,planElementIndex,planElementType,activityType,activityEndTime,primaryPurpose,householdId,activityLocationX,activityLocationY
894197,,0,1,activity,Home,9.033,othmaint,318191,419326.7609123477,4492850.253843427
894197,car,0,2,leg,,,othmaint,318191,,
894197,,0,3,activity,othmaint,12.602,othmaint,318191,414948.8807823936,4507303.860396517
894197,car,0,4,leg,,,othmaint,318191,,
894197,,0,5,activity,home,12.727,escort,318191,418973.12951781705,4493299.817219776
894197,hov2,0,6,leg,,,escort,318191,,
894197,,0,7,activity,escort,14.785,escort,318191,418071.3765036624,4492002.943584611
894197,hov2_teleportation,0,8,leg,,,escort,318191,,
894197,,0,9,activity,home,,escort,318191,419326.7609123477,4492850.253843427
894884,,0,1,activity,Home,8.442,work,318386,417026.4053660908,4492356.315680601
894884,hov2,0,2,leg,,,work,318386,,
894884,,0,3,activity,work,18.497,work,318386,422681.172105202,4503944.401540085
894884,hov2,0,4,leg,,,work,318386,,
894884,,0,5,activity,othmaint,18.567,work,318386,432815.7480782253,4475225.776816586
894884,car,0,6,leg,,,work,318386,,
894884,,0,7,activity,home,,work,318386,417026.4053660908,4492356.315680601
894885,,0,1,activity,Home,5.442,work,318386,417013.478584513,4492354.984995998
894885,car,0,2,leg,,,work,318386,,
894885,,0,3,activity,work,12.329,atwork,318386,422019.2419665568,4506776.245349131
894885,car,0,4,leg,,,atwork,318386,,
894885,,0,5,activity,atwork,13.514,atwork,318386,424907.6812702296,4510920.515081242
894885,car,0,6,leg,,,atwork,318386,,
894885,,0,7,activity,work,13.539,atwork,318386,421875.978460119,4506186.59927
894885,hov2,0,8,leg,,,atwork,318386,,
894885,,0,9,activity,atwork,13.793,atwork,318386,426424.42356428935,4512235.033736491
894885,hov2_teleportation,0,10,leg,,,atwork,318386,,
894885,,0,11,activity,work,18.68,work,318386,421899.1598958104,4505861.361364952
894885,car,0,12,leg,,,work,318386,,
894885,,0,13,activity,home,,work,318386,417013.478584513,4492354.984995998
894886,,0,1,activity,Home,18.813,shopping,318386,416539.53488253953,4491981.394997145
894886,car,0,2,leg,,,shopping,318386,,
894886,,0,3,activity,shopping,18.954,shopping,318386,425956.9964621922,4489373.346605055
894886,car,0,4,leg,,,shopping,318386,,
894886,,0,5,activity,home,,shopping,318386,416539.53488253953,4491981.394997145
894887,,0,1,activity,Home,9.997,work,318386,417266.8513617533,4492376.297054245
894887,car,0,2,leg,,,work,318386,,
894887,,0,3,activity,work,21.854,work,318386,420490.62976991566,4509004.908279414
894887,car,0,4,leg,,,work,318386,,
894887,,0,5,activity,home,,work,318386,417266.8513617533,4492376.297054245
896562,,0,1,activity,Home,10.526,othmaint,318840,417805.83715497097,4492043.004823009
896562,hov2,0,2,leg,,,othmaint,318840,,
896562,,0,3,activity,othmaint,10.928,othmaint,318840,418343.11381856457,4509593.195530152
896562,hov2_teleportation,0,4,leg,,,othmaint,318840,,
896562,,0,5,activity,home,11.539,othmaint,318840,417341.1310766977,4492130.5764985345
896562,hov3,0,6,leg,,,othmaint,318840,,
896562,,0,7,activity,othmaint,11.796,othmaint,318840,429141.4931524505,4513370.9014168605
896562,hov3_teleportation,0,8,leg,,,othmaint,318840,,
896562,,0,9,activity,home,12.051,escort,318840,417328.3288699165,4492116.629228345
896562,hov3,0,10,leg,,,escort,318840,,
896562,,0,11,activity,escort,12.811,escort,318840,414838.0830575397,4500728.575505983
896562,hov3_teleportation,0,12,leg,,,escort,318840,,
896562,,0,13,activity,home,,escort,318840,417805.83715497097,4492043.004823009
896563,,0,1,activity,Home,7.091,work,318840,417825.9486615585,4492238.438770374
896563,car,0,2,leg,,,work,318840,,
896563,,0,3,activity,work,8.53,work,318840,431508.72854863544,4498325.65350105
896563,car,0,4,leg,,,work,318840,,
896563,,0,5,activity,escort,8.856,work,318840,424333.93723421026,4493524.348220523
896563,car,0,6,leg,,,work,318840,,
896563,,0,7,activity,work,10.268,atwork,318840,420518.6404716733,4493518.878561727
896563,hov3_teleportation,0,8,leg,,,atwork,318840,,
896563,,0,9,activity,othmaint,10.729,atwork,318840,422328.5734873328,4497223.0124339005
896563,hov3_teleportation,0,10,leg,,,atwork,318840,,
896563,,0,11,activity,atwork,12.722,atwork,318840,426307.0643798971,4472291.222942654
896563,hov2,0,12,leg,,,atwork,318840,,
896563,,0,13,activity,work,17.615,work,318840,419854.5674946938,4493963.794049672
896563,car,0,14,leg,,,work,318840,,
896563,,0,15,activity,eatout,18.942,work,318840,425944.8815731136,4500200.386972526
896563,car,0,16,leg,,,work,318840,,
896563,,0,17,activity,home,,work,318840,417825.9486615585,4492238.438770374
910970,,0,1,activity,Home,9.337,shopping,323307,420416.9942070086,4490125.514778813
910970,hov3_teleportation,0,2,leg,,,shopping,323307,,
910970,,0,3,activity,shopping,9.472,shopping,323307,424439.75839869713,4487971.810266336
910970,hov2_teleportation,0,4,leg,,,shopping,323307,,
910970,,0,5,activity,shopping,10.159,shopping,323307,422318.35299078806,4490125.612245216
910970,hov3,0,6,leg,,,shopping,323307,,
910970,,0,7,activity,othmaint,10.582,shopping,323307,425126.56637412345,4512696.307214894
910970,hov3_teleportation,0,8,leg,,,shopping,323307,,
910970,,0,9,activity,shopping,10.713,shopping,323307,423424.3697692292,4493402.681244884
910970,hov3_teleportation,0,10,leg,,,shopping,323307,,
910970,,0,11,activity,home,,shopping,323307,420416.9942070086,4490125.514778813
910971,,0,1,activity,Home,7.06,atwork,323307,421271.7923262385,4490588.216280083
910971,ride_hail,0,2,leg,,,atwork,323307,,
910971,,0,3,activity,atwork,7.822,atwork,323307,417570.8893477254,4491038.330099778
910971,ride_hail,0,4,leg,,,atwork,323307,,
910971,,0,5,activity,work,7.972,work,323307,420456.4730433688,4489582.00398373
910971,hov3_teleportation,0,6,leg,,,work,323307,,
910971,,0,7,activity,work,17.273,work,323307,421257.9942425765,4491346.231834775
910971,hov3_teleportation,0,8,leg,,,work,323307,,
910971,,0,9,activity,home,,work,323307,421271.7923262385,4490588.216280083
910972,,0,1,activity,Home,7.653,escort,323307,419805.251597271,4489904.5130038215
910972,hov3,0,2,leg,,,escort,323307,,
910972,,0,3,activity,escort,8.89,escort,323307,427278.8489133389,4491304.031585472
910972,hov3,0,4,leg,,,escort,323307,,
910972,,0,5,activity,home,10.24,eatout,323307,420010.174411399,4490372.015767818
910972,car,0,6,leg,,,eatout,323307,,
910972,,0,7,activity,escort,11.176,eatout,323307,416810.1382338801,4487490.371731565
910972,car,0,8,leg,,,eatout,323307,,
910972,,0,9,activity,eatout,12.411,eatout,323307,421617.21366967086,4486219.1440923745
910972,car,0,10,leg,,,eatout,323307,,
910972,,0,11,activity,home,12.588,work,323307,420331.0936364938,4489872.39068498
910972,car,0,12,leg,,,work,323307,,
910972,,0,13,activity,work,20.197,work,323307,427651.2653995687,4489657.8415135965
910972,walk,0,14,leg,,,work,323307,,
910972,,0,15,activity,escort,20.618,work,323307,426787.70572613075,4488646.689410826
910972,car,0,16,leg,,,work,323307,,
910972,,0,17,activity,home,,work,323307,419805.251597271,4489904.5130038215
910973,,0,1,activity,Home,8.751,work,323307,420098.9688673904,4490253.465915629
910973,hov3_teleportation,0,2,leg,,,work,323307,,
910973,,0,3,activity,work,18.41,work,323307,424155.96616834286,4497340.578516879
910973,hov3_teleportation,0,4,leg,,,work,323307,,
910973,,0,5,activity,home,,work,323307,420098.9688673904,4490253.465915629
910974,,0,1,activity,Home,9.005,work,323307,419851.7196854043,4490294.299644592
910974,car,0,2,leg,,,work,323307,,
910974,,0,3,activity,work,9.43,work,323307,415429.0790653449,4488157.383837919
910974,car,0,4,leg,,,work,323307,,
910974,,0,5,activity,home,12.996,work,323307,420468.8391799603,4490279.614456391
910974,hov2_teleportation,0,6,leg,,,work,323307,,
910974,,0,7,activity,work,17.19,work,323307,414838.0091486289,4488016.313107908
910974,hov2_teleportation,0,8,leg,,,work,323307,,
910974,,0,9,activity,shopping,17.204,work,323307,424150.2349161988,4487515.145122444
910974,hov2,0,10,leg,,,work,323307,,
910974,,0,11,activity,social,17.834,work,323307,422050.53954233846,4491514.026240903
910974,car,0,12,leg,,,work,323307,,
910974,,0,13,activity,social,17.985,work,323307,428377.2285169848,4490784.976708283
910974,hov2_teleportation,0,14,leg,,,work,323307,,
910974,,0,15,activity,home,,work,323307,419851.7196854043,4490294.299644592
911319,,0,1,activity,Home,8.016,work,323423,420655.8098812615,4488969.092921988
911319,car,0,2,leg,,,work,323423,,
911319,,0,3,activity,work,15.212,work,323423,420212.2318931758,4510614.329751933
911319,car,0,4,leg,,,work,323423,,
911319,,0,5,activity,home,15.689,othmaint,323423,420798.6043317007,4489697.557585718
911319,walk_transit,0,6,leg,,,othmaint,323423,,
911319,,0,7,activity,othmaint,15.93,othmaint,323423,421806.09696887655,4489801.56874546
911319,walk_transit,0,8,leg,,,othmaint,323423,,
911319,,0,9,activity,home,15.944,othdiscr,323423,420824.8984297189,4489618.757160474
911319,car,0,10,leg,,,othdiscr,323423,,
911319,,0,11,activity,othdiscr,17.528,othdiscr,323423,426024.20401983673,4493110.699043223
911319,hov2,0,12,leg,,,othdiscr,323423,,
911319,,0,13,activity,home,,othdiscr,323423,420655.8098812615,4488969.092921988
911320,,0,1,activity,Home,5.453,work,323423,420632.45684022,4488838.756006318
911320,ride_hail,0,2,leg,,,work,323423,,
911320,,0,3,activity,work,16.468,work,323423,439723.15333833685,4457191.522139139
911320,ride_hail,0,4,leg,,,work,323423,,
911320,,0,5,activity,home,,work,323423,420632.45684022,4488838.756006318
911321,,0,1,activity,Home,5.743,othdiscr,323423,421110.5980325368,4490136.068849496
911321,drive_transit,0,2,leg,,,othdiscr,323423,,
911321,,0,3,activity,othdiscr,5.884,othdiscr,323423,428911.8148422027,4512738.523609426
911321,drive_transit,0,4,leg,,,othdiscr,323423,,
911321,,0,5,activity,home,8.568,school,323423,420767.26763014734,4489530.099416422
911321,hov3_teleportation,0,6,leg,,,school,323423,,
911321,,0,7,activity,school,15.872,school,323423,418002.1288610768,4487235.358273672
911321,car,0,8,leg,,,school,323423,,
911321,,0,9,activity,home,,school,323423,421110.5980325368,4490136.068849496
911322,,0,1,activity,Home,7.37,school,323423,420648.43627414014,4488862.497492644
911322,hov3,0,2,leg,,,school,323423,,
911322,,0,3,activity,school,10.698,school,323423,431776.75484962866,4491951.792345389
911322,hov3,0,4,leg,,,school,323423,,
911322,,0,5,activity,home,,school,323423,420648.43627414014,4488862.497492644
911323,,0,1,activity,Home,7.646,school,323423,420889.43405797915,4489911.86751342
911323,hov3_teleportation,0,2,leg,,,school,323423,,
911323,,0,3,activity,school,15.669,school,323423,430624.38971181354,4488672.815435097
911323,hov2_teleportation,0,4,leg,,,school,323423,,
911323,,0,5,activity,home,16.702,shopping,323423,420686.3499180712,4490459.289749599
911323,hov2_teleportation,0,6,leg,,,shopping,323423,,
911323,,0,7,activity,eatout,17.47,shopping,323423,419634.6999780205,4488800.387397682
911323,hov2_teleportation,0,8,leg,,,shopping,323423,,
911323,,0,9,activity,shopping,18.037,shopping,323423,420739.224076149,4489464.540907931
911323,hov2,0,10,leg,,,shopping,323423,,
911323,,0,11,activity,shopping,18.409,shopping,323423,427706.1498105951,4486420.806189384
911323,hov2_teleportation,0,12,leg,,,shopping,323423,,
911323,,0,13,activity,home,,shopping,323423,420889.43405797915,4489911.86751342
911324,,0,1,activity,Home,7.036,school,323423,420638.0435855265,4489087.641551822
911324,hov2_teleportation,0,2,leg,,,school,323423,,
911324,,0,3,activity,school,14.769,school,323423,431287.5590067066,4492038.402120898
911324,hov2,0,4,leg,,,school,323423,,
911324,,0,5,activity,home,15.858,shopping,323423,420685.33205503726,4488642.0839602025
911324,walk,0,6,leg,,,shopping,323423,,
911324,,0,7,activity,shopping,16.743,shopping,323423,417281.586326676,4487842.224998599
911324,walk,0,8,leg,,,shopping,323423,,
911324,,0,9,activity,home,,shopping,323423,420638.0435855265,4489087.641551822
914865,,0,1,activity,Home,16.542,work,324585,421735.7717373299,4492480.948269235
914865,hov3_teleportation,0,2,leg,,,work,324585,,
914865,,0,3,activity,shopping,16.731,work,324585,424467.6706335591,4490920.380952184
914865,car,0,4,leg,,,work,324585,,
914865,,0,5,activity,work,21.042,work,324585,424635.9410814806,4513493.071351948
914865,hov3,0,6,leg,,,work,324585,,
914865,,0,7,activity,escort,21.424,work,324585,419155.9917963075,4505095.861869468
914865,car,0,8,leg,,,work,324585,,
914865,,0,9,activity,home,,work,324585,421735.7717373299,4492480.948269235
914866,,0,1,activity,Home,8.685,othmaint,324585,421735.1477300509,4492369.009219589
914866,car,0,2,leg,,,othmaint,324585,,
914866,,0,3,activity,othmaint,13.023,othmaint,324585,420592.0998902202,4489683.977748246
914866,car,0,4,leg,,,othmaint,324585,,
914866,,0,5,activity,othmaint,13.104,othmaint,324585,419179.6784233449,4489835.267047643
914866,ride_hail,0,6,leg,,,othmaint,324585,,
914866,,0,7,activity,escort,13.491,othmaint,324585,427987.4330450532,4492113.246948656
914866,car,0,8,leg,,,othmaint,324585,,
914866,,0,9,activity,home,14.188,othdiscr,324585,421905.46082864463,4492005.744475318
914866,car,0,10,leg,,,othdiscr,324585,,
914866,,0,11,activity,othdiscr,15.036,othdiscr,324585,424531.8277410437,4489442.526628262
914866,hov3,0,12,leg,,,othdiscr,324585,,
914866,,0,13,activity,home,15.536,shopping,324585,421568.47839448426,4491944.205605364
914866,hov2_teleportation,0,14,leg,,,shopping,324585,,
914866,,0,15,activity,shopping,17.801,shopping,324585,423782.06749930704,4513572.884500633
914866,hov2,0,16,leg,,,shopping,324585,,
914866,,0,17,activity,othdiscr,17.932,shopping,324585,431898.40797458834,4495349.580216725
914866,hov2_teleportation,0,18,leg,,,shopping,324585,,
914866,,0,19,activity,home,,shopping,324585,421735.1477300509,4492369.009219589
914867,,0,1,activity,Home,9.505,social,324585,422027.3578158658,4492063.034067712
914867,hov2_teleportation,0,2,leg,,,social,324585,,
914867,,0,3,activity,social,12.541,social,324585,444709.7551289764,4458299.86000685
914867,hov2_teleportation,0,4,leg,,,social,324585,,
914867,,0,5,activity,home,,social,324585,422027.3578158658,4492063.034067712
915459,,0,1,activity,Home,8.305,othmaint,324739,421477.3945523517,4492016.361232223
915459,bike,0,2,leg,,,othmaint,324739,,
915459,,0,3,activity,othmaint,16.402,othmaint,324739,426583.4012009869,4491958.49724304
915459,bike,0,4,leg,,,othmaint,324739,,
915459,,0,5,activity,home,,othmaint,324739,421477.3945523517,4492016.361232223
915460,,0,1,activity,Home,8.232,escort,324739,421850.717549799,4491925.149144136
915460,hov3_teleportation,0,2,leg,,,escort,324739,,
915460,,0,3,activity,escort,9.834,escort,324739,427745.81726470706,4496554.432602367
915460,hov3_teleportation,0,4,leg,,,escort,324739,,
915460,,0,5,activity,home,17.028,shopping,324739,422220.10987982166,4491928.566438527
915460,car,0,6,leg,,,shopping,324739,,
915460,,0,7,activity,shopping,17.75,shopping,324739,424296.6920635227,4491014.387482492
915460,ride_hail,0,8,leg,,,shopping,324739,,
915460,,0,9,activity,home,18.021,escort,324739,421465.97581019945,4492144.80333537
915460,hov3_teleportation,0,10,leg,,,escort,324739,,
915460,,0,11,activity,escort,19.893,escort,324739,438075.4211620332,4460848.27755743
915460,hov3_teleportation,0,12,leg,,,escort,324739,,
915460,,0,13,activity,home,,escort,324739,421850.717549799,4491925.149144136
915461,,0,1,activity,Home,6.458,school,324739,421853.47440531704,4491849.077945077
915461,hov2,0,2,leg,,,school,324739,,
915461,,0,3,activity,school,14.106,school,324739,428478.27431371686,4488518.083826441
915461,hov2_teleportation,0,4,leg,,,school,324739,,
915461,,0,5,activity,home,,school,324739,421853.47440531704,4491849.077945077
915462,,0,1,activity,Home,7.137,school,324739,421838.211237503,4491976.165027371
915462,hov2,0,2,leg,,,school,324739,,
915462,,0,3,activity,school,11.262,school,324739,417370.6279888775,4491968.153396272
915462,hov2,0,4,leg,,,school,324739,,
915462,,0,5,activity,home,14.926,social,324739,421993.3273958243,4491970.9537853375
915462,hov2,0,6,leg,,,social,324739,,
915462,,0,7,activity,social,17.694,social,324739,423195.2728284855,4491793.147013942
915462,hov2_teleportation,0,8,leg,,,social,324739,,
915462,,0,9,activity,home,,social,324739,421838.211237503,4491976.165027371
915463,,0,1,activity,Home,11.91,othdiscr,324739,421362.70683254144,4491776.975841778
915463,hov3,0,2,leg,,,othdiscr,324739,,
915463,,0,3,activity,othdiscr,18.216,othdiscr,324739,416746.2410008145,4487988.846295647
915463,hov3_teleportation,0,4,leg,,,othdiscr,324739,,
915463,,0,5,activity,home,,othdiscr,324739,421362.70683254144,4491776.975841778
924766,,0,1,activity,Home,7.255,work,327332,418822.7733594676,4486813.530158641
924766,car,0,2,leg,,,work,327332,,
924766,,0,3,activity,work,18.324,work,327332,423884.0951420808,4482563.321009325
924766,car,0,4,leg,,,work,327332,,
924766,,0,5,activity,home,,work,327332,418822.7733594676,4486813.530158641
929153,,0,1,activity,Home,8.3,othmaint,328437,420053.41672420106,4487019.074114221
929153,walk_transit,0,2,leg,,,othmaint,328437,,
929153,,0,3,activity,othmaint,11.457,othmaint,328437,423977.8161609082,4490240.63114857
929153,walk_transit,0,4,leg,,,othmaint,328437,,
929153,,0,5,activity,home,,othmaint,328437,420053.41672420106,4487019.074114221
929154,,0,1,activity,Home,17.533,univ,328437,419757.1905792753,4487013.784971865
929154,drive_transit,0,2,leg,,,univ,328437,,
929154,,0,3,activity,univ,21.927,univ,328437,428695.47562012495,4513639.154842262
929154,drive_transit,0,4,leg,,,univ,328437,,
929154,,0,5,activity,home,,univ,328437,419757.1905792753,4487013.784971865
930670,,0,1,activity,Home,7.708,work,328847,416067.7982284131,4485113.655381617
930670,car,0,2,leg,,,work,328847,,
930670,,0,3,activity,work,10.799,atwork,328847,422832.7958267326,4490145.88346247
930670,car,0,4,leg,,,atwork,328847,,
930670,,0,5,activity,atwork,10.857,atwork,328847,422410.7876165478,4490161.577678656
930670,car,0,6,leg,,,atwork,328847,,
930670,,0,7,activity,work,17.104,work,328847,422973.0968754941,4489787.680114503
930670,car,0,8,leg,,,work,328847,,
930670,,0,9,activity,home,18.185,shopping,328847,416463.4529357446,4484928.193323733
930670,ride_hail,0,10,leg,,,shopping,328847,,
930670,,0,11,activity,shopping,21.193,shopping,328847,416574.9809732463,4486053.486122072
930670,ride_hail,0,12,leg,,,shopping,328847,,
930670,,0,13,activity,shopping,21.562,shopping,328847,420558.6397743503,4489648.452638934
930670,car,0,14,leg,,,shopping,328847,,
930670,,0,15,activity,home,,shopping,328847,416067.7982284131,4485113.655381617
930671,,0,1,activity,Home,7.033,work,328847,416522.5161566876,4484781.969385999
930671,car,0,2,leg,,,work,328847,,
930671,,0,3,activity,escort,8.051,work,328847,424605.9722436369,4484821.324335338
930671,car,0,4,leg,,,work,328847,,
930671,,0,5,activity,work,14.368,work,328847,424925.06201514904,4513232.501533339
930671,car,0,6,leg,,,work,328847,,
930671,,0,7,activity,home,,work,328847,416522.5161566876,4484781.969385999
930672,,0,1,activity,Home,8.009,school,328847,416528.0617593862,4484929.26916009
930672,walk,0,2,leg,,,school,328847,,
930672,,0,3,activity,school,15.088,school,328847,419479.5614769564,4485573.588476241
930672,walk,0,4,leg,,,school,328847,,
930672,,0,5,activity,home,,school,328847,416528.0617593862,4484929.26916009
932764,,0,1,activity,Home,8.067,work,329411,417890.50275878806,4484347.36509996
932764,car,0,2,leg,,,work,329411,,
932764,,0,3,activity,work,10.02,atwork,329411,414782.6656823608,4487339.666512
932764,car,0,4,leg,,,atwork,329411,,
932764,,0,5,activity,othmaint,10.192,atwork,329411,428982.51472435065,4492272.7678206805
932764,car,0,6,leg,,,atwork,329411,,
932764,,0,7,activity,atwork,10.279,atwork,329411,431115.5856344003,4493567.701887742
932764,car,0,8,leg,,,atwork,329411,,
932764,,0,9,activity,work,17.638,work,329411,415158.0873513163,4486416.814729988
932764,car,0,10,leg,,,work,329411,,
932764,,0,11,activity,home,,work,329411,417890.50275878806,4484347.36509996
932765,,0,1,activity,Home,8.875,work,329411,418193.7106852104,4484116.099457751
932765,car,0,2,leg,,,work,329411,,
932765,,0,3,activity,work,15.23,atwork,329411,427608.8474035887,4492569.058224321
932765,hov3,0,4,leg,,,atwork,329411,,
932765,,0,5,activity,atwork,15.512,atwork,329411,425932.0870006507,4493942.118166219
932765,hov3_teleportation,0,6,leg,,,atwork,329411,,
932765,,0,7,activity,work,16.359,work,329411,427235.8888832471,4492868.644862234
932765,car,0,8,leg,,,work,329411,,
932765,,0,9,activity,social,16.79,work,329411,416765.89232717105,4485260.917698287
932765,car,0,10,leg,,,work,329411,,
932765,,0,11,activity,work,17.955,work,329411,416682.8508454569,4485968.878330866
932765,car,0,12,leg,,,work,329411,,
932765,,0,13,activity,home,,work,329411,418193.7106852104,4484116.099457751
932766,,0,1,activity,Home,10.659,work,329411,417642.1077690364,4484351.016364193
932766,car,0,2,leg,,,work,329411,,
932766,,0,3,activity,work,17.694,work,329411,428861.83397421293,4512776.008976714
932766,car,0,4,leg,,,work,329411,,
932766,,0,5,activity,home,20.05,univ,329411,418253.80922913,4484236.60474796
932766,car,0,6,leg,,,univ,329411,,
932766,,0,7,activity,othmaint,20.383,univ,329411,444371.8148115036,4457293.872467077
932766,car,0,8,leg,,,univ,329411,,
932766,,0,9,activity,univ,21.141,univ,329411,445109.2167915923,4456052.804438722
932766,car,0,10,leg,,,univ,329411,,
932766,,0,11,activity,home,,univ,329411,417642.1077690364,4484351.016364193
932767,,0,1,activity,Home,7.251,work,329411,417741.7201502363,4483906.640200194
932767,car,0,2,leg,,,work,329411,,
932767,,0,3,activity,work,11.767,work,329411,431627.5681741925,4498508.756165153
932767,car,0,4,leg,,,work,329411,,
932767,,0,5,activity,home,18.269,shopping,329411,417759.7648930776,4484516.22907386
932767,car,0,6,leg,,,shopping,329411,,
932767,,0,7,activity,shopping,19.29,shopping,329411,424747.38426546176,4490573.8691700725
932767,car,0,8,leg,,,shopping,329411,,
932767,,0,9,activity,home,21.161,univ,329411,417620.164202321,4484191.645229366
932767,car,0,10,leg,,,univ,329411,,
932767,,0,11,activity,univ,22.804,univ,329411,420337.2351552729,4502987.569386862
932767,car,0,12,leg,,,univ,329411,,
932767,,0,13,activity,home,,univ,329411,417741.7201502363,4483906.640200194
944803,,0,1,activity,Home,8.474,work,332886,421902.2436654116,4497944.321641747
944803,car,0,2,leg,,,work,332886,,
944803,,0,3,activity,othmaint,10.074,work,332886,418559.0358689846,4494719.0972109875
944803,car,0,4,leg,,,work,332886,,
944803,,0,5,activity,work,10.517,atwork,332886,417176.4575101208,4496049.647175842
944803,hov2_teleportation,0,6,leg,,,atwork,332886,,
944803,,0,7,activity,atwork,10.814,atwork,332886,413665.2422999402,4500202.90756221
944803,hov2_teleportation,0,8,leg,,,atwork,332886,,
944803,,0,9,activity,work,17.998,work,332886,416589.1297683011,4496858.639959371
944803,car,0,10,leg,,,work,332886,,
944803,,0,11,activity,home,,work,332886,421902.2436654116,4497944.321641747
944804,,0,1,activity,Home,8.598,work,332886,422041.2078202961,4497708.198897867
944804,bike,0,2,leg,,,work,332886,,
944804,,0,3,activity,work,13.683,work,332886,424285.10096877243,4501156.375741897
944804,bike,0,4,leg,,,work,332886,,
944804,,0,5,activity,home,15.474,shopping,332886,421741.4178515314,4497437.924741339
944804,hov2,0,6,leg,,,shopping,332886,,
944804,,0,7,activity,shopping,15.491,shopping,332886,420379.4008569051,4493603.733864776
944804,hov2,0,8,leg,,,shopping,332886,,
944804,,0,9,activity,home,17.856,eatout,332886,421889.1767731391,4497479.887877242
944804,ride_hail_pooled,0,10,leg,,,eatout,332886,,
944804,,0,11,activity,eatout,19.214,eatout,332886,425614.0115816705,4499046.582734594
944804,car,0,12,leg,,,eatout,332886,,
944804,,0,13,activity,home,,eatout,332886,422041.2078202961,4497708.198897867
945778,,0,1,activity,Home,7.061,work,333173,421456.42603586987,4496618.282106679
945778,walk,0,2,leg,,,work,333173,,
945778,,0,3,activity,work,21.902,work,333173,417720.7183055471,4493484.416355165
945778,walk,0,4,leg,,,work,333173,,
945778,,0,5,activity,home,,work,333173,421456.42603586987,4496618.282106679
955684,,0,1,activity,Home,6.756,work,336705,427622.29865920375,4497682.153157011
955684,car,0,2,leg,,,work,336705,,
955684,,0,3,activity,work,15.169,work,336705,425625.8083775982,4501067.549772966
955684,car,0,4,leg,,,work,336705,,
955684,,0,5,activity,home,15.174,shopping,336705,427525.94332024705,4497725.603710596
955684,car,0,6,leg,,,shopping,336705,,
955684,,0,7,activity,shopping,15.399,shopping,336705,422555.8844439532,4496989.626490845
955684,ride_hail,0,8,leg,,,shopping,336705,,
955684,,0,9,activity,home,17.544,othmaint,336705,427614.2557458612,4497614.925199296
955684,ride_hail,0,10,leg,,,othmaint,336705,,
955684,,0,11,activity,othmaint,18.39,othmaint,336705,424682.6613738936,4513518.663317571
955684,car,0,12,leg,,,othmaint,336705,,
955684,,0,13,activity,home,18.579,escort,336705,427436.1927583121,4497689.075469843
955684,hov3,0,14,leg,,,escort,336705,,
955684,,0,15,activity,escort,18.981,escort,336705,423903.49086611817,4514661.205045944
955684,hov3,0,16,leg,,,escort,336705,,
955684,,0,17,activity,home,,escort,336705,427622.29865920375,4497682.153157011
955685,,0,1,activity,Home,8.899,escort,336705,427163.4822362583,4497717.168677266
955685,walk,0,2,leg,,,escort,336705,,
955685,,0,3,activity,escort,11.974,escort,336705,426284.8014354864,4496487.310324563
955685,walk,0,4,leg,,,escort,336705,,
955685,,0,5,activity,home,12.415,shopping,336705,427332.1004590814,4497662.576381861
955685,ride_hail_pooled,0,6,leg,,,shopping,336705,,
955685,,0,7,activity,shopping,12.516,shopping,336705,422299.0994786625,4496534.6723977
955685,ride_hail,0,8,leg,,,shopping,336705,,
955685,,0,9,activity,shopping,14.046,shopping,336705,424721.3576368301,4511699.775935692
955685,car,0,10,leg,,,shopping,336705,,
955685,,0,11,activity,home,15.526,eatout,336705,427321.38737561065,4497851.221741285
955685,hov3_teleportation,0,12,leg,,,eatout,336705,,
955685,,0,13,activity,eatout,21.62,eatout,336705,424296.7671901085,4497841.780294165
955685,hov3_teleportation,0,14,leg,,,eatout,336705,,
955685,,0,15,activity,home,,eatout,336705,427163.4822362583,4497717.168677266
958357,,0,1,activity,Home,10.226,shopping,337941,427921.4472258775,4497519.939528686
958357,walk,0,2,leg,,,shopping,337941,,
958357,,0,3,activity,shopping,12.242,shopping,337941,428578.23366334056,4496760.751386751
958357,walk,0,4,leg,,,shopping,337941,,
958357,,0,5,activity,home,,shopping,337941,427921.4472258775,4497519.939528686
962650,,0,1,activity,Home,7.856,escort,339805,429320.93882163765,4496401.434384543
962650,hov2_teleportation,0,2,leg,,,escort,339805,,
962650,,0,3,activity,escort,8.062,escort,339805,416940.02465639234,4483805.5164964795
962650,hov2,0,4,leg,,,escort,339805,,
962650,,0,5,activity,home,8.568,escort,339805,429630.5518480749,4495842.415714513
962650,walk_transit,0,6,leg,,,escort,339805,,
962650,,0,7,activity,escort,8.754,escort,339805,426191.0414370549,4492766.876055953
962650,ride_hail,0,8,leg,,,escort,339805,,
962650,,0,9,activity,home,8.826,work,339805,429245.4630534464,4496055.4085988365
962650,car,0,10,leg,,,work,339805,,
962650,,0,11,activity,escort,8.939,work,339805,430943.4256122093,4497073.919719194
962650,car,0,12,leg,,,work,339805,,
962650,,0,13,activity,escort,8.946,work,339805,430080.20685342734,4495737.663080772
962650,car,0,14,leg,,,work,339805,,
962650,,0,15,activity,work,17.427,work,339805,420083.82006385503,4514476.896363713
962650,car,0,16,leg,,,work,339805,,
962650,,0,17,activity,othmaint,19.724,work,339805,428442.9150182016,4496940.679084941
962650,car,0,18,leg,,,work,339805,,
962650,,0,19,activity,home,,work,339805,429320.93882163765,4496401.434384543
